,DBMS,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,k2.table_schema,k2.table_name,k2.column_name
13,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,ITEM_COLLECTION_NAME,30,TEXT,16777216,,,,
14,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,ITEM_ID,14,NUMBER,,,,,
15,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,FEATURE,54,TEXT,16777216,,,,
16,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,RECEIVED_AT,1,TIMESTAMP_NTZ,,,,,
17,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,AD_BADGE,35,TEXT,16777216,,,,
18,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,HAS_STRIKE_THROUGH_PRICE,61,BOOLEAN,,,,,
19,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,STORE_TYPE,43,TEXT,16777216,,,,
20,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,L2_CATEGORY_ID,32,TEXT,16777216,,,,
21,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,COST_UNIT_AMOUNT,60,NUMBER,,,,,
22,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,IS_ATC,59,BOOLEAN,,,,,
23,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,IS_AUTOCOMPLETE,48,BOOLEAN,,,,,
24,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,ACTUAL_PRICE,56,NUMBER,,,,,
25,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,BUSINESS_VERTICAL_ID,45,NUMBER,,,,,
26,postgresql,PRODDB,PUBLIC,FACT_ITEM_CARD_CLICK_DEDUP,CONSUMER_ID,8,NUMBER,,,,,
