DBMS,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,k2.table_schema,k2.table_name,k2.column_name
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,APP_VERSION,40,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,BUSINESS_NAME,6,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,CANCELLED_AT,7,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,CARD_POSITION,18,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,DD_SESSION_ID,22,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,IS_STEPPER_ACTION,20,BOOLEAN,,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,SUBTOTAL,12,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,SEARCH_TERM,24,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,AD_GROUP_ID,37,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,L1_CATEGORY_ID,31,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,BUSINESS_ID,5,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,CREATED_AT,1,TIMESTAMP_NTZ,,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,PLATFORM,23,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,STORE_ID,4,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,L1_CATEGORY_NAME,33,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,AD_AUCTION_ID,38,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,DELIVERY_ID,2,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,ITEM_COLLECTION_NAME,29,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,PRICE_UNIT_AMOUNT,9,NUMBER,,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,SEARCH_TERM_CLEAN,25,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,ITEM_NAME,8,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,CLICK_ID,15,TEXT,16777216.0,,,,
postgresql,PRODDB,PUBLIC,FACT_ITEM_ORDER_ATTRIBUTION,IS_CPC,41,BOOLEAN,,,,,
