,DBMS,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,k2.table_schema,k2.table_name,k2.column_name
42,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,TOTAL_PLACEMENT_FEE,38,NUMBER,,,,,
43,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,DEACTIVATED_AT,51,TIMESTAMP_NTZ,,,,,
44,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,HAS_CONSUMER_DISCOUNT,54,BOOLEAN,,,,,
45,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,UPDATED_AT,48,TIMESTAMP_NTZ,,,,,
46,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,VERTICAL,42,TEXT,16777216,,,,
47,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,CAMPAIGN_END_TIME,20,TIMESTAMP_NTZ,,,,,
48,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,CURRENCY,9,TEXT,16777216,,,,
49,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,IS_ACTIVE,18,BOOLEAN,,,,,
50,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,TEMPLATE_NAME,5,TEXT,16777216,,,,
51,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,IS_ACTIVE_ROW,59,NUMBER,,,,,
52,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,PROMOTION_ID,24,TEXT,16777216,,,,
53,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,IS_MERCHANT_FUNDED,14,BOOLEAN,,,,,
54,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,SALESFORCE_OPPORTUNITY_LINE_ITEM_ID,37,TEXT,16777216,,,,
55,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,CAMPAIGN_ID,1,TEXT,16777216,,,,
56,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,PROMO_CODE_DURATION,27,NUMBER,,,,,
57,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,CREATED_AT,47,TIMESTAMP_NTZ,,,,,
58,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,FLAT_FEE,8,NUMBER,,,,,
59,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,IS_SELF_SERVE,45,BOOLEAN,,,,,
60,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,MEMBERSHIP_ID,15,TEXT,16777216,,,,
61,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,PROMO_MAX_NUMBER_CLAIMS,29,NUMBER,,,,,
62,postgresql,PRODDB,PUBLIC,FACT_CAMPAIGN_MEMBERSHIP_PROMOTION_HISTORY,TOTAL_PLACEMENT_FEE_SFDC_OPP_LI_ID,39,TEXT,16777216,,,,
